counter_party,timestamp,type,eth_value,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x3945d766185e2264900c84fac10958b3619c2bd4,2020-03-23 22:57:27,sent,0.09500000000000001,0,1,0.0,0.09500000000000001
0x00de4b13153673bcae2616b67bf822500d325fc3,2020-03-23 22:57:27,sent,0.005000000000000001,0,1,0.0,0.005000000000000001
0x00de4b13153673bcae2616b67bf822500d325fc3,2020-03-24 16:44:46,sent,0.09500000000000001,0,2,0.0,0.10000000000000002
0x00de4b13153673bcae2616b67bf822500d325fc3,2020-03-24 16:44:46,sent,0.005000000000000001,0,3,0.0,0.10500000000000002
0x314159265dd8dbb310642f98f50c066173c1259b,2020-03-24 23:28:29,sent,0.0,0,2,0.0,0.0
0x7bf6fc2f7a4867c3b8c1b7a55fdf01800774a1ff,2020-04-17 18:48:28,received,0.0,1,0,0.0,0.0
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,2020-05-22 07:06:34,sent,10.0,0,1,0.0,10.0
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,2020-05-22 07:07:01,sent,10.0,0,2,0.0,20.0
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,2020-05-22 07:07:19,sent,10.0,0,3,0.0,30.0
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,2020-05-22 07:07:40,sent,10.0,0,4,0.0,40.0
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,2020-05-22 07:07:49,sent,10.0,0,5,0.0,50.0
0x7d655c57f71464b6f83811c55d84009cd9f5221c,2020-06-27 02:10:43,sent,11.0,0,1,0.0,11.0
0xf0f21ab2012731542731df194cff6c77d29cb31a,2020-07-06 12:06:05,received,1e-10,1,0,1e-10,0.0
0xf0f21ab2012731542731df194cff6c77d29cb31a,2020-07-06 15:39:48,received,0.0001,2,0,0.0001000001,0.0
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,2020-08-01 14:17:08,sent,0.14054689255943764,0,1,0.0,0.14054689255943764
0x6e5e7d5dcad928c814caf7af7b0e706049a36629,2020-08-20 15:52:20,sent,1.0,0,1,0.0,1.0
0x0aa09d795b856639e3780a22caded36d226f31b2,2020-08-23 16:14:31,received,0.001,1,0,0.001,0.0
0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91,2020-09-10 12:57:59,received,0.0,1,0,0.0,0.0
0x61095a23df5a2442a6ca33bf5f6c30be4449eec2,2020-10-01 04:04:04,received,2.784119383039e-06,1,0,2.784119383039e-06,0.0
0xdb01a28ccf8a8bc1a0928b267594a74cbab03ed5,2020-10-14 12:52:14,received,0.0005,1,0,0.0005,0.0
0x60ce43490fe4375e023abc8f80d4f6e58b0f692a,2020-10-20 22:29:11,received,0.01,1,0,0.01,0.0
0xf6780321f4d5fe449f4632e4b80defba4fd2b1ea,2020-11-25 11:40:35,received,0.0,1,0,0.0,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-11 13:12:11,received,1e-18,1,0,1e-18,0.0
0x1702f2d0df7c99011a690461c34e51bd81cbab48,2020-12-18 21:52:29,received,0.001,1,0,0.001,0.0
0x7976622f261ab2a23eff07da1bbf5ebc168c647b,2020-12-18 21:55:03,received,0.001,1,0,0.001,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-19 00:55:20,received,1e-18,2,0,2e-18,0.0
0x3c809101fbab307278cb3f3497796ba89f938cef,2020-12-20 06:20:38,received,1e-05,1,0,1e-05,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-20 22:56:19,received,2e-18,3,0,4e-18,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-20 22:56:48,received,3e-18,4,0,7e-18,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-20 22:57:32,received,5e-18,5,0,1.2000000000000001e-17,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-20 22:58:46,received,8e-18,6,0,2e-17,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-20 22:59:15,received,1.3e-17,7,0,3.3e-17,0.0
0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,2020-12-26 03:11:00,received,0.0,1,0,0.0,0.0
0xe3ba6bcfd9f9c4f49d7fd9268dd4633588ca57c8,2020-12-31 10:11:09,received,3.6e-17,8,0,6.9e-17,0.0
0xf27a63071354a265a8c7ee89c3ca9cb4660ac170,2021-01-12 07:26:29,received,0.0020254856,1,0,0.0020254856,0.0
0xff3ed6d0c66a589f2c2689bbc949a99f21b22140,2021-01-15 07:30:00,received,9.11e-16,1,0,9.11e-16,0.0
0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91,2021-01-26 12:44:24,received,0.0,2,0,0.0,0.0
0xa0917a631b5a0cd28d7e7a023152ecec80f4f9e9,2021-01-28 18:52:03,received,1e-05,1,0,1e-05,0.0
0x6b175474e89094c44da98b954eedeac495271d0f,2021-02-14 19:20:24,sent,0.0,0,1,0.0,0.0
0xabefbc9fd2f806065b4f3c237d4b59d9a97bcac7,2021-02-14 19:21:27,sent,0.0,0,1,0.0,0.0
0xabefbc9fd2f806065b4f3c237d4b59d9a97bcac7,2021-02-15 18:32:39,sent,0.0,0,2,0.0,0.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-02-15 22:49:09,sent,0.0,0,1,0.0,0.0
0x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,2021-02-15 22:49:17,sent,0.0,0,2,0.0,0.0
0x2e3fec0cfde373465154e36dcd11113952523776,2021-02-17 00:00:14,sent,1.0,0,1,0.0,1.0
0xa0917a631b5a0cd28d7e7a023152ecec80f4f9e9,2021-02-17 22:14:19,received,0.0001,2,0,0.00011,0.0
0x6b175474e89094c44da98b954eedeac495271d0f,2021-02-18 01:28:27,sent,0.0,0,2,0.0,0.0
0x235c8a2cfd70145ba3be1c91b277c8ea7a583356,2021-02-20 23:18:16,received,2e-09,1,0,2e-09,0.0
0x7f50efc09474ee3eadd4d03c2111e24203c1d6ec,2021-02-21 11:11:31,received,3.6e-10,1,0,3.6e-10,0.0
0xa0917a631b5a0cd28d7e7a023152ecec80f4f9e9,2021-02-24 18:13:49,received,1e-07,3,0,0.0001101,0.0
0xd8bb7a9415d9d5a85e64abfbe8330845c148ba17,2021-03-03 22:22:11,received,0.0034968,1,0,0.0034968,0.0
0xd8bb7a9415d9d5a85e64abfbe8330845c148ba17,2021-04-10 05:32:51,received,0.000830845,2,0,0.004327645,0.0
0x3f46680099cf623163c96747a8addb85a1da1cd1,2021-04-15 22:03:33,received,0.01,1,0,0.01,0.0
0x9a0f2499e1d720e406f4ba4df9e7b48ad5e8786d,2021-04-20 00:09:12,received,0.00129205,1,0,0.00129205,0.0
0x76e2cfc1f5fa8f6a5b3fc4c8f4788f0116861f9b,2021-05-12 06:27:52,sent,0.0,0,1,0.0,0.0
0x220866b1a2219f40e72f5c628b65d54268ca3a9d,2021-05-12 06:31:43,sent,1.0,0,1,0.0,1.0
0x220866b1a2219f40e72f5c628b65d54268ca3a9d,2021-05-12 10:33:18,sent,0.0,0,2,0.0,1.0
0xab5801a7d398351b8be11c439e05c5b3259aec9b,2021-05-13 00:10:46,received,8700.0,1,2,8700.0,50000.0
0x12ccf4b7010f5b201c8fda0f880f0ba63b1a88f3,2021-05-13 02:31:59,received,0.0,1,0,0.0,0.0
0x12ccf4b7010f5b201c8fda0f880f0ba63b1a88f3,2021-05-13 02:35:11,received,0.0,2,0,0.0,0.0
0x12ccf4b7010f5b201c8fda0f880f0ba63b1a88f3,2021-05-13 02:35:11,received,0.0,3,0,0.0,0.0
0x4e969d3ad9f6c39ab78b0d285b6b34dea6752d12,2021-05-17 03:27:57,sent,100.0,0,1,0.0,100.0
0xff202cbc6c794516164e45621143acde4a3fea24,2021-05-27 12:41:35,received,0.00218054,1,0,0.00218054,0.0
0x9a0f2499e1d720e406f4ba4df9e7b48ad5e8786d,2021-06-08 01:00:06,received,0.000367613270839077,2,0,0.001659663270839077,0.0
0x41c7b26ad4873930aa0362a23cdf06f7769288bf,2021-06-21 05:39:45,received,1e-08,1,0,1e-08,0.0
0x1aaf2f422f39687459031e6b9a788eccab84d214,2021-07-02 05:03:10,sent,1000.0,0,1,0.0,1000.0
0x00000000bb655c688bbace344c91c6a52489bed5,2021-07-02 22:37:53,received,0.043397761724098365,1,0,0.043397761724098365,0.0
0x15e52d3c60c623efc8d51b9e92c2a99e9dbaab4a,2021-07-07 21:52:47,received,0.01149077,1,0,0.01149077,0.0
0xfa632f1461f71b9d2658b2cea8494e8d3548fb62,2021-07-09 03:11:41,received,1e-05,1,0,1e-05,0.0
0x4a414746eec3ea240bd2ab19355f0c3946070b74,2021-07-11 21:23:22,received,0.01,1,0,0.01,0.0
0x000000884f4d8a45a80eee2fe142f94e1572256e,2021-07-12 05:32:34,received,0.00055377,1,0,0.00055377,0.0
0x09fdd9f27aa092044fd42d3f44e9efe67c1a169b,2021-07-19 08:13:54,received,0.0,1,0,0.0,0.0
0x9b6a1051286a1cb79cc951b3d6a045c342d0a2a9,2021-08-11 04:52:35,received,0.0,1,0,0.0,0.0
0x099f8498348792abe502ec12f6163254dbbe321e,2021-08-11 10:47:02,received,0.000100100001101001,1,0,0.000100100001101001,0.0
0xdd737314dad2726c8a302ca5a3148d06ac7cd875,2021-08-12 14:38:03,received,1e-05,1,0,1e-05,0.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-08-29 10:45:20,sent,0.0,0,2,0.0,0.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-08-29 10:47:10,sent,0.0,0,3,0.0,0.0
0xb29f74ca57b11b6377c30d655660b7f1855e4b10,2021-08-30 16:11:44,received,0.01,1,0,0.01,0.0
0xa5d76cee9e7df248d93df745213004b7af8ce21b,2021-09-01 16:20:15,received,0.0001,1,0,0.0001,0.0
0xa21c8ba5264b90de6edaae8ca1c3e7b17298533f,2021-09-24 22:10:51,received,0.00047148,1,0,0.00047148,0.0
0x4b442ffa64950c720ec671703b283c9a31524a3d,2021-09-27 03:26:59,sent,0.1,0,1,0.0,0.1
0x4b442ffa64950c720ec671703b283c9a31524a3d,2021-09-27 04:12:09,sent,1499.9,0,2,0.0,1500.0
0x9b7cf70848c250c854ec768c523084fee47a14f5,2021-10-08 10:31:23,received,6.66e-16,1,0,6.66e-16,0.0
0xead182fd92cedfa9f1151487e97e781f172a720d,2021-10-11 13:25:13,received,0.01,1,0,0.01,0.0
0xab5801a7d398351b8be11c439e05c5b3259aec9b,2021-10-21 20:35:07,received,2000.0,2,2,10700.0,50000.0
0x3efa30704d2b8bbac821307230376556cf8cc39e,2021-10-23 20:00:07,sent,0.0,0,1,0.0,0.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:10:43,sent,100.0,0,1,0.0,100.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:13:29,sent,100.0,0,2,0.0,200.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:15:55,sent,100.0,0,3,0.0,300.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:19:54,sent,100.0,0,4,0.0,400.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:21:57,sent,100.0,0,5,0.0,500.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:22:56,sent,100.0,0,6,0.0,600.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:24:20,sent,100.0,0,7,0.0,700.0
0x722122df12d4e14e13ac3b6895a86e84145b6967,2021-10-23 20:41:55,sent,100.0,0,8,0.0,800.0
0xab5801a7d398351b8be11c439e05c5b3259aec9b,2021-10-31 21:26:03,received,450.0,3,2,11150.0,50000.0
0x9953c28a8db5b1e06a37dee397590cb873dcc41d,2021-11-07 04:32:57,received,0.0002389,1,0,0.0002389,0.0
0x7ff3aceee27ba236aaaa926f8f0aea2dd2d72e8c,2021-11-08 08:25:09,received,0.0001,1,0,0.0001,0.0
0x7eef591a6cc0403b9652e98e88476fe1bf31ddeb,2021-11-09 05:31:43,sent,0.25,0,1,0.0,0.25
0xb6f5bf43e90d9ca248b1a1cae4920b4623c166a2,2021-11-13 23:21:01,received,0.0009999999,1,0,0.0009999999,0.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-11-17 01:29:07,sent,0.0,0,4,0.0,0.0
0x7a3d05c70581bd345fe117c06e45f9669205384f,2021-12-03 11:56:00,received,3e-06,1,0,3e-06,0.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-12-06 21:54:33,sent,0.0,0,5,0.0,0.0
0x70fccea30bb29110a2c6b4c0f7283f28eab2a4a6,2021-12-06 23:43:57,received,0.0,1,0,0.0,0.0
0x70fccea30bb29110a2c6b4c0f7283f28eab2a4a6,2021-12-06 23:43:57,received,0.0,2,0,0.0,0.0
0x70fccea30bb29110a2c6b4c0f7283f28eab2a4a6,2021-12-06 23:44:32,received,0.0,3,0,0.0,0.0
0x70fccea30bb29110a2c6b4c0f7283f28eab2a4a6,2021-12-06 23:44:32,received,0.0,4,0,0.0,0.0
0x70fccea30bb29110a2c6b4c0f7283f28eab2a4a6,2021-12-06 23:44:32,received,0.0,5,0,0.0,0.0
0x2cd3d988ddad080b33a0202236e4abf1b5920246,2021-12-07 21:58:36,received,0.01,1,0,0.01,0.0
0xa82339977b657a6a0d076cc0cac198d0bbdbee2d,2021-12-13 20:21:03,sent,128.0,0,1,0.0,128.0
0x65dcf4187995e4af1088e7b311bbd50272e21597,2021-12-14 08:08:08,sent,0.1337,0,1,0.0,0.1337
0x65dcf4187995e4af1088e7b311bbd50272e21597,2021-12-14 08:21:20,sent,2000.0,0,2,0.0,2000.1337
0xca0840578f57fe71599d29375e16783424023357,2021-12-16 18:11:18,sent,1.0,0,1,0.0,1.0
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,2021-12-16 20:06:01,sent,0.0,0,1,0.0,0.0
0xb8901acb165ed027e32754e0ffe830802919727f,2021-12-16 20:54:33,sent,1.0,0,1,0.0,1.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2021-12-19 19:43:02,sent,0.0,0,6,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:19:02,received,0.0,1,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:19:47,received,0.0,2,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:19:47,received,0.0,3,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:00,received,0.0,4,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:00,received,0.0,5,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:00,received,0.0,6,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:30,received,0.0,7,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:47,received,0.0,8,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:20:57,received,0.0,9,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:21:01,received,0.0,10,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:21:01,received,0.0,11,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:21:25,received,0.0,12,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:21:48,received,0.0,13,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:21:48,received,0.0,14,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:22:24,received,0.0,15,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:22:24,received,0.0,16,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:22:24,received,0.0,17,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:22:56,received,0.0,18,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:08,received,0.0,19,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:08,received,0.0,20,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:08,received,0.0,21,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:51,received,0.0,22,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:51,received,0.0,23,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:57,received,0.0,24,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:23:57,received,0.0,25,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2021-12-19 23:24:22,received,0.0,26,0,0.0,0.0
0xd7586bdde2e111a19420679337727e73dabc3add,2021-12-21 03:51:24,sent,0.21,0,1,0.0,0.21
0xb12d9f8ca21c6f8b945c3afc27b71e8d9d399ae0,2021-12-27 17:30:44,received,0.0002,1,0,0.0002,0.0
0xed04cd4564c3ef694a54a38377cf5067cb6d221e,2021-12-28 03:51:53,received,0.01047400898183449,1,0,0.01047400898183449,0.0
0x5d71f467d61dc3680f1bbcacc0dff11877c22147,2021-12-30 15:33:16,received,0.001,1,0,0.001,0.0
0xee4f8e6a1f43915d271d2285453ba2a7fd4b5f74,2021-12-31 12:53:10,received,0.0192135318362825,1,0,0.0192135318362825,0.0
0xd82b71aa3ad89152f1d7d4958bffced14b3b0826,2022-01-01 15:34:01,received,0.03575554609550799,1,0,0.03575554609550799,0.0
0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,2022-01-04 18:16:15,sent,0.0,0,1,0.0,0.0
0xa06c2b67e7435ce25a5969e49983ec3304d8e787,2022-01-04 18:20:56,sent,1.0,0,1,0.0,1.0
0xa06c2b67e7435ce25a5969e49983ec3304d8e787,2022-01-05 02:08:13,sent,0.0,0,2,0.0,1.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2022-01-05 05:54:52,sent,0.0,0,7,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,1,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,2,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,3,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,4,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,5,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,6,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,7,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,8,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,9,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,10,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,11,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,12,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:41:33,received,0.0,13,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,14,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,15,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,16,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,17,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,18,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,19,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,20,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,21,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,22,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,23,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,24,0,0.0,0.0
0x1ec4de886d40d487366cde7664767db1df6a02e7,2022-01-05 08:43:05,received,0.0,25,0,0.0,0.0
0x4b442ffa64950c720ec671703b283c9a31524a3d,2022-01-10 01:21:02,sent,750.0,0,3,0.0,2250.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2022-01-11 05:01:25,sent,0.0,0,8,0.0,0.0
0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,2022-01-11 22:06:39,sent,0.1,0,1,0.0,0.1
0x6639abedc73e5ce3ba25fef008d61f5509a7f61a,2022-01-18 06:00:28,received,0.00154621834687384,1,0,0.00154621834687384,0.0
0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,2022-01-19 04:45:19,sent,130.0,0,2,0.0,130.1
0xebd7282b7086b7b25fc4f7b6b0d1af94e2a267f3,2022-01-19 10:04:36,received,0.0004,1,0,0.0004,0.0
0xf79690e31d8c52148a2e34f1f82d694a6b320445,2022-01-19 14:12:02,received,0.01,1,0,0.01,0.0
0x8d6faf08108511627e602129c78d248f875668f9,2022-01-20 22:53:52,sent,100.0,0,1,0.0,100.0
0x77f6b62a0c9005ab77b1453ed79b7a7321fac092,2022-01-20 23:52:40,received,0.01,1,0,0.01,0.0
0x571a6a108adb08f9ca54fe8605280f9ee0ed4af6,2022-01-22 01:24:58,received,0.000360546881214012,1,0,0.000360546881214012,0.0
0x571a6a108adb08f9ca54fe8605280f9ee0ed4af6,2022-01-22 01:26:34,received,0.000360636925251313,2,0,0.0007211838064653251,0.0
0xdf0635793e91d4f8e7426dbd9ed08471186f428d,2022-01-22 01:38:27,received,3.631614260715e-06,1,0,3.631614260715e-06,0.0
0x571a6a108adb08f9ca54fe8605280f9ee0ed4af6,2022-01-22 02:14:47,received,3.659130675956e-06,3,0,0.0007248429371412811,0.0
0x376a65e81913b8864d82c9b63fcff2e848a3954f,2022-01-24 19:20:39,sent,300.0,0,1,0.0,300.0
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,2022-01-26 21:24:11,sent,0.0,0,9,0.0,0.0
0xdf0635793e91d4f8e7426dbd9ed08471186f428d,2022-01-28 03:37:16,received,0.000422838739372785,2,0,0.0004264703536335,0.0
0xa06c2b67e7435ce25a5969e49983ec3304d8e787,2022-01-29 19:12:25,sent,0.0,0,3,0.0,1.0
0x40fcbb53203afb640e716a9cc2d6720e36d9c9c9,2022-02-01 05:59:25,received,0.0,1,0,0.0,0.0
0x40fcbb53203afb640e716a9cc2d6720e36d9c9c9,2022-02-01 05:59:25,received,0.0,2,0,0.0,0.0
0x40fcbb53203afb640e716a9cc2d6720e36d9c9c9,2022-02-01 05:59:54,received,0.0,3,0,0.0,0.0
0x272f129fd030313d0aa848da230419f61e7cb3a9,2022-02-04 02:29:25,received,0.0,1,0,0.0,0.0
0x981c8ecd009e3e84ee1ff99266bf1461a12e5c68,2022-02-07 19:26:07,sent,10.0,0,1,0.0,10.0
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,2022-02-07 21:05:07,received,0.00375,1,0,0.00375,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:25:19,received,0.0,27,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:25:19,received,0.0,28,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:25:46,received,0.0,29,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:16,received,0.0,30,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:16,received,0.0,31,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:16,received,0.0,32,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:16,received,0.0,33,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:16,received,0.0,34,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:52,received,0.0,35,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:26:52,received,0.0,36,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:09,received,0.0,37,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:09,received,0.0,38,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:29,received,0.0,39,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,40,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,41,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,42,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,43,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,44,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,45,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:27:45,received,0.0,46,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:29:05,received,0.0,47,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:29:20,received,0.0,48,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:29:33,received,0.0,49,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:29:36,received,0.0,50,0,0.0,0.0
0x03cf40b900971561ac6bd997ef1fe939dcbc95e2,2022-02-08 00:29:36,received,0.0,51,0,0.0,0.0
