counter_party,timestamp,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x18aa4a9065e200d1496c1efc94f56fe6b1b978fa,2023-09-26 06:05:35,1,0,7.92e-07,0.0
0x18b5d766c8714ba3280403a1fd5e8e1183b707b8,2023-05-17 14:45:59,1,0,1.128e-08,0.0
0x18c0ec8aea46c8f707031bf23019ed7c5ee5353d,2023-12-02 06:12:23,1,0,0.0,0.0
0x18cafb5c9439ad4d3f069ce4e950275914a444c3,2023-10-03 10:43:47,1,0,4.14e-07,0.0
0x18deee9699526f8c8a87004b2e4e55029fb26b9a,2022-12-01 16:28:35,1,0,0.02,0.0
0x18df184287c297fc93a387ec453b4c8ec4003ab5,2023-10-02 15:57:35,1,0,5.91e-07,0.0
0x18e61b9f82cb3a7586ac36d3fc3b3a69591c9766,2023-09-18 12:54:35,1,0,3.67e-07,0.0
0x192e7a54de149925f7bea82a3fbba22acfbdf8f2,2023-09-25 06:55:11,1,0,2.89e-07,0.0
0x19666bceb59b16402fe374f5688382905f74e7aa,2023-10-02 03:16:59,1,0,5.99e-07,0.0
0x1969a1d486d1f883f814b42e8676efd34b5761ac,2023-09-18 18:27:35,1,0,7.9e-07,0.0
0x19a1fcd731895cb0f2be59f21eabd8d1893a4dbe,2022-08-06 16:16:30,1,0,0.0,0.0
0x19e632d9629e12a51e19965f1e09e663ae0dfb80,2023-09-25 11:41:23,1,0,3.57e-07,0.0
0x1a0c1d087565187977683792cdde6172c6341f80,2023-09-17 11:12:23,1,0,6.14e-07,0.0
0x1a528d14870f05cc9d49b807799d184d0a024b16,2023-09-26 06:29:35,1,0,1.07e-07,0.0
0x1a6107d091cdf25d92c28f8ef9475d5c5602bc5a,2024-01-01 10:05:11,1,0,0.0,0.0
0x1ad90143ada7786be137ecc7a75030e88621e881,2023-06-14 07:22:35,1,0,5.7338079487098e-05,0.0
0x1adcfdeb7e99ec90d3f2de42b8f4350832352947,2023-04-20 14:28:47,1,0,0.0001,0.0
0x1addd8c8442bd27a021df42e18432f3d5bba9da1,2023-09-19 13:25:47,1,0,2.26e-07,0.0
0x1adf5e6935cf73fe665cd4d5cfe99312f6b1dfac,2023-01-29 09:40:23,1,0,1e-10,0.0
0x1adfdb7c3dbf652840954c0af475950e0afec33a,2023-09-18 15:02:59,1,0,1.77e-07,0.0
0x1ae88f3804ba1c8abf9f3d68df30e639bdc96cac,2023-08-27 19:29:11,1,0,0.0001,0.0
0x1b1fc3ca9b2b911a443c06eb32cd78fcafb8253d,2023-10-13 17:17:59,1,0,0.0,0.0
0x1b45c1d4470a50c11190c37f96063ca17bb502ef,2023-09-24 15:15:23,1,0,2.39e-07,0.0
0x1bae9cc839d97941db4e6641dc4474ab04ff9dd8,2023-09-21 05:08:47,1,0,5.78e-07,0.0
0x1bccaa34d33aea3b97c630206a71c439ab0005f7,2023-09-29 11:34:47,1,0,5.53e-07,0.0
0x1bd51ccd6aef9d8b042913ffe4e92a0a9648a526,2023-05-27 11:48:35,2,0,0.0002,0.0
0x1bebb2bdbf4bd15ca93b7963f8aea08b22e14aaa,2023-09-16 04:06:47,1,0,9.28e-07,0.0
0x1c0b94d74713fc8c4d7ee7c53138db8defc124af,2023-09-29 16:40:47,1,0,6.52e-07,0.0
0x1c4f3b1a75501d772e39a669d74fa4d57b5e5322,2023-10-02 05:49:47,1,0,7.18e-07,0.0
0x1d3bcc4df9c50b430fc4191d029dfbef7b5bde03,2023-07-10 04:27:35,1,0,1e-08,0.0
0x1d7cb2cb3adda83e3214be502a753b47808e8f15,2023-09-23 19:08:11,1,0,6.58e-07,0.0
0x1d9314c6395880bcafac84989c1543b573bad2af,2023-12-10 05:56:11,1,0,1e-05,0.0
0x1d9620aa05834840377e146457fc062ac332f688,2022-08-03 03:03:05,1,0,0.0,0.0
0x1d96d54d1c074a07d91152f64fd0c00435665605,2023-10-22 03:00:35,1,0,7.49e-07,0.0
0x1db3439a222c519ab44bb1144fc28167b4fa6ee6,2023-08-28 08:25:47,11,14,1281.6999999999998,3000.6
0x1dcbb7863137b0928ac30d9e834ffe166c0772a0,2023-08-19 09:41:23,1,0,0.0,0.0
0x1dff6233a40e3e92db26cf8ae41f2122e1aa9e62,2023-09-13 06:40:35,1,0,7.63e-07,0.0
0x1e0fa1d6c56eaf7de09d8e6f8f9276267d09be78,2023-05-31 11:46:59,1,0,1e-07,0.0
0x1e19de841e55107f9d70392dd3de6dc9cbaf5fcb,2023-09-21 13:23:35,1,0,8.65e-07,0.0
0x1e229daa3110c5c5aa367ee139f1e5bfee12ac44,2023-09-01 19:06:35,1,0,0.00088,0.0
0x1e524440b5c8cd405b8fe126bf023a1af000d2b5,2023-09-27 08:35:35,1,0,1.59e-07,0.0
0x1e5c3c747cfaa9bb4e63e2ec473745ab99861aa0,2023-01-24 14:40:23,0,1,0.0,0.030365
0x1f3d3a8d36fcd52c841aa1c3c1af81757b9ad4df,2022-03-16 06:19:03,0,1,0.0,0.013
0x1f6852d5d5f0a0394761d7b5e2e40a5945f5e521,2022-12-25 00:26:59,1,0,0.0,0.0
0x1f716121c2bb923b4d62159188c116bd7232aa72,2022-10-04 10:28:35,2,0,2e-05,0.0
0x1f7ebb05cfa8a3b75906416883acfffc3dfb5a86,2023-09-12 07:04:59,2,0,4.14e-07,0.0
0x1f8398d155b852e599368f5ca215f673808288f0,2023-09-22 08:44:47,1,0,3.64e-07,0.0
0x1f9aa698b3781ea29878036773a0df87f5325d98,2022-09-19 15:18:47,1,0,0.001,0.0
0x1fad1340234b5faab82370e9054773cf33e4d864,2023-09-24 08:49:35,1,0,3.23e-07,0.0
0x1fb69ad5a97970ee8e7a7298a168b1281df9fdd5,2023-09-29 03:18:11,1,0,6.95e-07,0.0
0x1fed190cfd8f0931b77878554354405b26622678,2023-09-04 17:36:47,1,0,0.0001,0.0
0x1ff0d3fb55c1b7cb7588d2683438cdc4920fdbfe,2023-10-03 10:58:23,1,0,9.89e-07,0.0
0x2040865e04ca9bf2e76f5e32913b227a3731c176,2023-09-20 10:10:11,1,0,2.19e-07,0.0
0x204dfe357ca3d4baf345d96a60863253e2365dda,2023-10-03 15:24:23,1,0,1e-05,0.0
0x20782aee76773ac1484afd92548ee07df5acbda2,2023-06-04 21:48:35,1,0,0.01,0.0
0x20af2501db20b5f91e1657278f20a2f6285b4624,2023-09-22 07:39:23,1,0,5.96e-07,0.0
0x20cd119f57f6f78117fb8b00ee5c37014fca8989,2023-03-14 21:21:23,1,0,0.0,0.0
0x20d4db1946859e2adb0e5acc2eac58047ad41395,2022-08-05 13:19:42,0,1,0.0,0.0
0x2101ce02cdd3767b936d0ab771418008bf41ffd0,2023-09-24 04:11:23,1,0,1.32e-07,0.0
0x21044f5626f59e294a347383842f53d04094f2e9,2022-05-05 21:42:16,1,0,1e-06,0.0
0x2122fe4055cbcb507d505cc0c7e8c0aa99b922bb,2023-07-15 04:05:23,1,0,0.0001,0.0
0x2151cf5da5521d1a972b2fabd376f6592537f0df,2022-07-03 04:43:56,1,0,1e-07,0.0
0x215fc2731462793531d9e2b4338c5d497e59a391,2023-07-27 07:31:35,1,0,0.001,0.0
0x2170dc54c2a4810b86c710a991c5dcd8f6900b15,2023-09-03 10:58:47,1,0,1.43e-05,0.0
0x21730803374b84f8f5ba3a888e8e50199015a2df,2022-11-12 15:52:59,1,0,1e-07,0.0
0x2177a61062883ba436bc294a5f1269eda590933b,2023-09-15 13:33:23,1,0,8.1e-08,0.0
0x2186e0db5ff6a8589ea736ad8f680a1ee35e8358,2023-08-21 16:08:23,1,0,6.00160843106e-06,0.0
0x218e376fc3c68c9698775b101b1c956efc227982,2022-11-23 23:07:35,1,0,0.0015,0.0
